Unnamed: 0,Density_@5mi,State/Province_Encoded,Price_Range_Encoded,Instagram_Followers,Facebook_Followers,Google_Review_Score,OpenTable_Review_Score,TripAdvisor_Review_Score,Facebook_Review_Score,DoorDash_Review_Score,Google_Total_Reviews,TripAdvisor_Total_Reviews,OpenTable_Total_Reviews,Facebook_Total_Reviews,DoorDash_Total_Reviews,Tech_Preferred_Google,Tech_Preferred_Facebook,Tech_Preferred_Toast,Tech_Preferred_Instagram,Tech_Preferred_DoorDash,Tech_Preferred_OpenTable,Tech_Preferred_Square,Tech_Preferred_Stripe,Tech_Preferred_SpotOn,Tech_Preferred_Aloha,Tech_Preferred_Heartland,Tech_Preferred_Clover,Tech_Preferred_Symphony,Tech_Preferred_Deliverect,Tech_Competitor_ezCater,Tech_Competitor_Chownow,Tech_Competitor_Spothopper,Tech_Competitor_Menufy,Tech_Competitor_Olo,Tech_Competitor_Bentobox,Tech_Competitor_MailChimp,Tech_Competitor_HungerRush,Tech_Competitor_Incentivio,Tech_Competitor_Owner,Tech_Competitor_Klaviyo,Tech_Competitor_Chowly,Tech_Overlapping_Uber_Eats,Tech_Overlapping_Grubhub,Tech_Overlapping_Seamless,Tech_Overlapping_Postmates,Tech_Overlapping_Caviar,Tech_Overlapping_Paytronix,Cusine_North_American,Cusine_European,Cusine_Latin_American,Cusine_Asian,Business_Type_Restaurant,Business_Type_Drinking_Place,Business_Type_Quick_Service,Business_Type_Cafe
8981,1335,4,0,0.0,349.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,181.0,9.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4871,70,4,0,0.0,0.0,4.3,0.0,1.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7747,834,38,1,0.0,121.0,4.8,0.0,5.0,4.2,0.0,209.0,2.0,0.0,10.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6096,513,9,1,21631.0,1000.0,4.5,4.8,0.0,0.0,4.6,2085.0,109.0,733.0,271.0,520.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2430,2077,9,1,0.0,1000.0,4.8,0.0,4.5,0.0,4.5,266.0,2.0,0.0,0.0,22.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
6248,559,35,2,0.0,491.0,4.3,0.0,4.0,0.0,4.4,322.0,2.0,0.0,0.0,4331.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
4948,14,38,2,0.0,0.0,4.3,0.0,3.5,0.0,0.0,165.0,24.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2518,290,21,2,0.0,5023.0,4.5,0.0,0.0,4.7,0.0,1194.0,206.0,0.0,153.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
6789,45,32,2,0.0,9700.0,4.5,0.0,0.0,0.0,4.5,1850.0,40.0,0.0,968.0,1566.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
4733,63,32,1,0.0,831.0,4.6,0.0,0.0,4.6,0.0,247.0,59.0,0.0,24.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7764,108,32,2,2770.0,10000.0,4.7,0.0,0.0,0.0,4.5,1589.0,178.0,0.0,834.0,90.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
478,104,32,3,1373.0,3091.0,4.7,0.0,0.0,4.9,4.8,530.0,247.0,0.0,107.0,11.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
167,3125,4,1,0.0,0.0,4.9,0.0,0.0,0.0,0.0,2071.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8532,1856,4,1,1034.0,0.0,4.4,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8694,26,23,2,11116.0,669.0,4.4,0.0,0.0,0.0,0.0,722.0,43.0,0.0,18.0,0.0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
7849,660,38,2,167.0,1600.0,4.1,0.0,3.5,0.0,4.1,2207.0,132.0,0.0,571.0,67.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
9008,7,14,0,0.0,1000.0,3.7,0.0,4.0,0.0,0.0,187.0,6.0,0.0,20.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
246,922,9,2,6733.0,9408.0,4.6,0.0,4.5,4.7,0.0,1776.0,461.0,0.0,503.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2073,1610,30,2,0.0,2000.0,4.3,4.3,0.0,0.0,4.4,325.0,77.0,336.0,272.0,309.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0
3179,471,2,0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,1501.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6429,49,10,0,2043234.0,4360.0,4.4,0.0,0.0,4.6,4.5,463.0,16.0,1.0,85.0,5099.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
926,37,32,2,0.0,985.0,4.4,0.0,0.0,4.6,4.6,464.0,21.0,0.0,49.0,1247.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
5729,1009,31,0,0.0,0.0,4.1,0.0,0.0,0.0,4.5,819.0,27.0,0.0,0.0,4203.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
7640,538,45,2,4135.0,0.0,4.3,0.0,3.0,0.0,4.6,395.0,1.0,0.0,0.0,500.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
7808,5560,4,1,5256.0,0.0,4.4,4.7,4.0,0.0,4.7,1294.0,278.0,623.0,0.0,2200.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4989,34,32,4,0.0,523.0,4.0,0.0,0.0,4.7,0.0,59.0,16.0,0.0,12.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,717,33,1,0.0,1400.0,4.4,0.0,4.5,0.0,4.3,399.0,2.0,0.0,7.0,59.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
6565,963,9,2,6695.0,498.0,4.3,0.0,4.0,4.1,4.5,1509.0,106.0,0.0,143.0,1931.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
4621,138,4,0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5476,593,48,0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,3529.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4746,21,47,2,0.0,4300.0,4.1,0.0,0.0,0.0,0.0,493.0,35.0,0.0,268.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3831,59,30,2,2374.0,7000.0,4.4,0.0,0.0,0.0,4.4,559.0,29.0,0.0,569.0,101.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8572,127,4,1,10425.0,0.0,4.7,0.0,5.0,0.0,0.0,173.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
6356,111,10,1,0.0,0.0,4.5,0.0,0.0,0.0,4.6,273.0,0.0,0.0,0.0,705.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
1823,836,48,1,0.0,8400.0,4.7,4.8,0.0,0.0,4.8,340.0,21.0,533.0,729.0,215.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
1599,501,44,1,0.0,0.0,4.7,0.0,4.0,0.0,0.0,340.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3122,167,44,2,0.0,7200.0,4.4,0.0,0.0,0.0,0.0,974.0,7.0,0.0,263.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
7551,1963,9,0,6024.0,827.0,4.3,0.0,4.0,0.0,0.0,2455.0,45.0,0.0,290.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6522,372,9,0,3542.0,2645.0,4.4,0.0,0.0,4.5,4.5,1089.0,85.0,0.0,118.0,2945.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1
2108,578,44,2,0.0,489.0,4.3,0.0,0.0,0.0,0.0,1346.0,65.0,0.0,15.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
790,2977,13,1,865.0,913.0,4.7,4.6,0.0,0.0,5.0,816.0,18.0,56.0,64.0,7.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0
5890,23362,32,3,22455.0,0.0,4.6,4.7,0.0,0.0,4.5,2869.0,978.0,1602.0,0.0,53.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1558,1313,45,2,13453.0,16000.0,4.5,4.7,4.0,0.0,4.1,3344.0,52.0,1848.0,0.0,16.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3400,487,10,2,0.0,2233.0,4.4,0.0,0.0,4.5,4.8,1596.0,179.0,0.0,167.0,1900.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4658,18,13,1,0.0,3700.0,4.5,0.0,0.0,0.0,0.0,447.0,46.0,0.0,42.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4354,92,32,2,0.0,0.0,4.2,0.0,4.0,0.0,0.0,866.0,198.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8283,3284,5,0,0.0,0.0,4.3,0.0,0.0,0.0,4.3,30.0,0.0,0.0,0.0,66.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0
6573,686,44,2,259.0,425.0,4.3,0.0,0.0,0.0,4.5,485.0,19.0,0.0,21.0,2971.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0
3390,54,12,2,0.0,2080.0,4.2,0.0,4.0,4.6,0.0,1600.0,223.0,0.0,75.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
843,1682,32,0,3656.0,243.0,4.4,0.0,0.0,5.0,4.5,1028.0,39.0,0.0,2.0,1815.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
1447,167,35,4,2590.0,5800.0,4.5,4.7,0.0,0.0,0.0,1710.0,189.0,2251.0,972.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,2113,23,0,642.0,610.0,4.4,0.0,4.0,4.4,4.4,612.0,5.0,0.0,48.0,887.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
2214,49,9,2,0.0,10000.0,4.3,0.0,4.0,0.0,0.0,2091.0,457.0,0.0,429.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5866,378,35,2,0.0,900.0,4.5,0.0,0.0,0.0,4.4,685.0,11.0,0.0,21.0,4376.0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
1693,944,48,2,0.0,0.0,4.8,0.0,0.0,0.0,4.5,523.0,0.0,0.0,0.0,433.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
6100,1104,13,0,0.0,2202.0,4.2,0.0,4.0,4.1,4.3,880.0,10.0,0.0,59.0,1899.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
623,98,41,2,12708.0,5600.0,4.6,4.8,0.0,0.0,0.0,303.0,53.0,876.0,228.0,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
411,507,30,1,40321.0,3500.0,4.3,0.0,0.0,0.0,4.6,1141.0,26.0,0.0,210.0,1540.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
908,1250,4,2,14524.0,2262.0,4.3,4.4,0.0,4.0,4.5,1171.0,73.0,96.0,1.0,2432.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
3677,85,7,2,0.0,8700.0,4.4,0.0,0.0,0.0,4.6,666.0,66.0,0.0,799.0,128.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4421,316,5,0,1226.0,865.0,4.4,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1217,868,41,2,1634.0,3000.0,4.7,0.0,0.0,0.0,4.5,862.0,35.0,0.0,76.0,763.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
5628,574,32,2,0.0,2500.0,4.4,0.0,0.0,0.0,4.5,1419.0,140.0,0.0,913.0,8038.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
4379,155,4,4,2653.0,116.0,4.8,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,374,33,2,19397.0,1120.0,4.3,0.0,3.0,3.4,4.2,2357.0,39.0,0.0,85.0,6426.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
8888,125,33,0,0.0,405.0,3.9,0.0,0.0,5.0,0.0,819.0,7.0,0.0,27.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2196,342,22,2,1774.0,3000.0,0.0,0.0,0.0,0.0,4.6,0.0,61.0,0.0,382.0,976.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5242,930,48,0,438565.0,981.0,4.6,4.6,0.0,0.0,4.6,2636.0,164.0,52.0,887.0,5919.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
470,991,43,2,6407.0,0.0,4.7,0.0,0.0,0.0,4.7,1024.0,0.0,0.0,0.0,343.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
7596,699,9,2,4097.0,0.0,4.9,0.0,5.0,0.0,4.8,70.0,1.0,0.0,0.0,192.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5345,1547,4,0,50870.0,0.0,4.5,0.0,0.0,0.0,4.5,748.0,0.0,0.0,0.0,2811.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
2013,514,33,2,0.0,455.0,4.3,0.0,3.5,4.7,4.5,531.0,11.0,0.0,28.0,1012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
5547,426,44,1,1939.0,0.0,4.3,0.0,1.0,0.0,4.6,458.0,0.0,0.0,0.0,2298.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
707,172,4,0,0.0,0.0,4.5,0.0,0.0,0.0,4.7,0.0,3.0,0.0,0.0,992.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7882,1596,25,0,14538.0,0.0,4.1,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
9049,686,14,4,0.0,0.0,4.5,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,408,14,0,0.0,3880.0,4.3,0.0,0.0,5.0,4.7,1834.0,30.0,0.0,1.0,202.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5828,2360,9,2,115001.0,0.0,4.9,0.0,0.0,0.0,4.6,3935.0,80.0,0.0,0.0,148.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1
2797,389,23,0,0.0,0.0,4.5,0.0,4.0,0.0,0.0,1097.0,78.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7389,126,35,2,0.0,12000.0,4.5,0.0,4.0,0.0,4.5,2622.0,232.0,0.0,381.0,3719.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
8087,292,4,0,10890.0,0.0,4.4,0.0,0.0,0.0,4.4,34.0,0.0,0.0,0.0,118.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0
4486,236,0,2,0.0,603.0,4.3,0.0,0.0,4.4,0.0,809.0,29.0,0.0,24.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
4269,150,10,2,0.0,3913.0,4.6,0.0,0.0,4.9,0.0,412.0,187.0,0.0,152.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1946,1311,4,2,11805.0,9000.0,4.4,4.5,4.0,0.0,0.0,1343.0,281.0,1525.0,264.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7528,207,10,1,0.0,0.0,4.2,0.0,0.0,0.0,4.6,259.0,0.0,0.0,0.0,1377.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
4625,1956,50,0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2573,1325,44,2,1421.0,0.0,4.6,0.0,5.0,0.0,4.7,507.0,1.0,0.0,0.0,840.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
7145,435,44,2,13546.0,512.0,4.3,0.0,0.0,4.9,4.6,1001.0,46.0,0.0,33.0,389.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
3129,584,4,2,5872.0,2000.0,4.4,0.0,0.0,0.0,4.9,774.0,43.0,0.0,258.0,84.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
5979,591,47,0,0.0,3091.0,4.6,0.0,0.0,4.8,4.6,1000.0,37.0,0.0,81.0,5372.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3716,57,14,1,0.0,2650.0,4.2,0.0,0.0,3.6,0.0,1139.0,0.0,0.0,90.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
869,738,44,0,2307.0,9725.0,4.6,0.0,1.0,4.2,4.7,641.0,0.0,0.0,72.0,1599.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
556,23810,32,3,23969.0,0.0,4.6,0.0,0.0,0.0,4.6,755.0,0.0,0.0,0.0,359.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0
3839,51,26,4,0.0,5500.0,4.7,0.0,0.0,0.0,0.0,372.0,62.0,0.0,286.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,10,38,1,3393.0,0.0,4.6,0.0,0.0,0.0,0.0,136.0,38.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
